Generation,Best_Height,Mean_Height
746,6.414606050005426,2.723872855203674
747,6.466783877852753,3.6802777760215903
748,6.70273356176872,3.306839342852128
749,6.685405790471009,3.730788528335489
750,6.636576156650337,3.569603840126119
751,6.433112118575551,3.9162066175680588
752,7.15700991773393,3.2787832357345286
753,6.061062292374878,2.825191371419269
754,6.793512786522763,2.5851983748413043
755,6.682331300409124,3.4164994430850464
756,6.623594723024229,3.1940563053341955
757,6.370467912668492,3.352303772511037
758,6.68023525959681,3.539990195161871
759,6.419476585958772,3.1535027665184314
760,6.2062808901929545,3.534676337201696
761,6.223109014173228,3.006505233187144
762,6.341205805135323,2.262197167322672
763,6.184636241291821,3.1655926025215524
764,7.303937355730365,4.160370889872434
765,6.440787230104464,4.020190593088611
766,6.278758462820922,3.1358060233132603
767,6.3956360937469485,2.840440679581186
768,6.75485618077407,2.8795887749962934
769,6.531823124110187,2.6112013698628767
770,6.81549661470958,3.9658417619660717
771,7.402071611535438,2.864482859669379
772,6.3314528018367335,1.2116855266079907
773,6.159759249791834,2.457927427469712
774,6.213839646768586,3.3306859296890443
775,6.44225212612165,2.6036676510957575
776,6.323308814217857,3.4278585608005008
777,6.3174178481271674,3.318997061550699
778,6.141594804622914,3.161931977168166
779,6.6398288636184315,1.6544022506461236
780,6.286791594971647,1.4653282091722262
781,6.103942836787628,2.7805645645297856
782,6.06234038569432,1.2093099494190083
783,6.06234038569432,2.049092447097232
784,5.89787993333268,2.7692008595328255
785,5.939404188329927,2.521932270549527
786,6.264591143759112,2.683306030578464
787,6.314299574870933,2.5556556007285036
788,6.112185278915419,1.992231635167927
789,6.418089291192371,2.377860878787787
790,6.20661399852361,1.8073479905581045
791,6.506456132147562,3.115949643769506
792,6.498079121488368,1.4764561087186148
793,6.261011529191217,1.6136008654797482
794,6.512510501052932,2.898099342880004
795,6.105733492578269,3.6236464866999376
796,6.547279746605093,3.032032445833601
797,6.423681513886219,3.4077406945034325
798,6.170007491825305,3.525653100939789
799,6.549118502531357,2.8276566208478973
800,6.822124853860438,2.783484047969373
801,6.681960605269305,2.0915582952305543
802,6.618448914256471,2.636074202747932
803,7.113812700136856,4.017739444539563
804,6.700358936204224,3.063370340469961
805,6.919952409756373,3.517100123477794
806,6.897815228556422,4.300197156290592
807,6.762042338888088,2.1541229267451865
808,6.547920854527026,3.0512646669343497
809,6.587426549163046,3.8074586528152365
810,6.643187612045495,3.8640792926629053
811,7.056831450800594,3.8757727325183944
812,6.353506162733966,3.0494605060298783
813,7.036058444163102,4.011982738731569
814,6.801441422669989,3.724003275649082
815,6.545786755574171,4.3372883564780915
816,6.692476506003267,3.7844222205909075
817,6.627622828812629,3.698226638638507
818,6.396634843877127,3.3456285118182167
819,6.349118616680145,3.3820505462367323
820,6.503320964307738,3.8699896261163937
821,6.158228970736115,1.9507523349627298
822,6.670716682603117,3.236683268986927
823,6.108819370649417,2.7386550660938767
824,5.973025332915513,2.0336999169626013
825,5.815016671033406,2.2028435857562085
826,6.281072883832471,2.997318825083729
827,6.413035633059734,2.8884601186049084
828,6.184877657530085,3.3145705261252814
829,6.322872340690299,2.6227240282752478
830,6.359273154385656,2.8846864391498306
831,6.517761900083601,4.00070477045073
832,6.742529530325527,4.279933263249846
833,6.590937408361858,2.505593614165629
834,6.3161284783750045,2.9507856138841495
835,6.71569540446884,4.280179455768321
836,6.708793598370952,2.986000829812217
837,6.7952128467177255,3.308027614743731
838,6.628926640970294,3.789977808195433
839,6.186073151944912,2.2673414942987797
840,6.438709391482269,3.145997364871767
841,6.547283073749527,2.5867125917227467
842,6.35001844390894,2.8765142925193805
843,6.399122883264065,2.9737661221804714
844,5.947832556346346,2.889953008132256
845,6.748935393835971,3.176414574159298
846,6.6372762214464,2.5843783232883255
847,6.288218591162184,2.587656613588165
848,6.60671779314201,2.547311947918543
849,6.489743924089631,3.0850505804951593
850,6.579524340400194,3.0569356190124144
851,6.579487073699241,1.9214954265605684
852,6.3969933227360665,2.5742751455694313
853,6.917586734015257,3.4402998485508127
854,6.522511224857773,2.73376789770002
855,6.315287659855161,3.1618607286526488
856,6.279211565442654,1.95890684719851
857,6.232485014787633,1.8190571554635582
858,6.4718237908635725,3.028320190887053
859,6.5407649210640475,1.6129619334550973
860,6.0999934860928136,2.261777283972969
861,6.417001760730424,2.3072775910296572
862,6.281715146471517,3.095241949520174
863,7.223141908415184,4.023644437249551
864,6.4965176101792075,2.6315257412951514
865,6.406463221814796,3.3852722942266915
866,6.350036114523322,2.93058917346369
867,7.381151285092053,4.5971857197030905
868,6.950062908547408,3.2331341142494523
869,6.931695192409682,3.4515065463711685
870,6.548194616294048,3.958239981119297
871,6.919461405223333,3.612711630225893
872,6.127775624572386,2.944873361903772
873,6.751066297902863,4.274759328926112
874,7.10307688750323,2.59360969301287
875,6.75384388045026,3.1972842294567734
876,7.423859821209257,4.024716256299607
877,6.476626466671768,3.917451932887958
878,6.3354234807340495,3.9081673261705836
879,6.288048857726514,3.393851519125433
880,6.7499081209207725,3.8555283166083556
881,6.889463220589591,2.5859587249748714
882,6.590775722142575,3.552181646221863
883,6.854047569440119,3.261171242297153
884,6.540342177637031,3.318211996323273
885,6.88987412142028,3.4089804655758975
886,6.66708975107839,3.046632093544079
887,6.7966479095343315,4.373096124583564
888,6.792712750838804,1.95478014249151
889,6.117877546970956,1.6513577584812176
890,6.216355155541449,2.5144295920599995
891,6.299635916319606,2.8442541803564967
892,6.58396295958795,2.6925480522017926
893,6.489402731768072,3.971925329512742
894,6.200964047007632,2.6724211812742302
895,6.280647162463582,1.4474724286207608
896,6.720339683577837,1.8086324530504179
897,7.390618181351667,3.4993920763288373
898,6.439166910129691,4.377030490766154
899,6.444132650763869,3.952189883955404
900,6.418175395311753,2.479243728016603
901,7.065407528863186,4.496563361830567
902,7.1651629867725095,3.2250467695477587
903,6.2451771032457915,2.512391253995884
904,6.583892317482856,1.9625229051765278
905,6.6149852157896625,4.229973116215509
906,6.709410663378699,3.744198801566205
907,7.43677740073901,3.2735285180038183
908,6.47190502117648,2.0140904820888794
909,6.770671362969806,4.462454790851796
910,6.255962407876732,2.802933562685162
911,6.628372284219163,2.975665995518754
912,6.788466734094292,3.8990493411568137
913,6.409093037675504,2.9397886992217983
914,6.510331559982526,3.918072795606121
915,6.683354845470034,3.3105879713238537
916,6.408349818399449,3.114112759619552
917,7.161024667000429,3.5457717229958625
918,6.564590913710344,2.809869255433761
919,6.2428664653585955,3.9986436429958454
920,6.989223322258358,3.196518082178688
921,6.295364498578585,4.422080539340307
922,6.504922252560776,3.154813358305733
923,6.9991280879435385,2.2400433909506234
924,6.320191471839264,2.879097315945746
925,6.949055169498078,2.741438831443821
926,6.859324335955459,3.668677332238544
927,6.646850155435279,3.693449761184495
928,6.297897684668972,3.524199931711556
929,6.314351500393765,3.098724201674827
930,6.898723847770286,2.2674460537652807
931,6.096528022884856,3.2978218574522584
932,6.4881179281447885,3.8367856955024933
933,7.057748276998636,3.4585553780810008
934,6.350339014429031,3.3062647059081263
935,6.542435941667103,2.726596021659858
936,6.697937506080769,2.8746791489244643
937,7.076059202648941,2.222642081899499
938,6.413814449726814,2.3288156332877104
939,6.419044687264328,1.9113399724445848
940,6.412534246586069,2.535174770690026
941,6.5027727117808345,3.5708429946692952
942,5.797512416934786,2.190058872644246
943,6.666948142056764,2.2488222315628534
944,6.27725581935887,3.1325430786581863
945,6.1728628905605305,4.07206669915427
946,6.718337216719443,2.8874620049474355
947,6.405253694362123,2.4870346708138698
948,6.687362648994337,3.5541249568593116
949,6.485816347307569,3.16314685478428
950,6.370274546288184,2.3965226078610984
951,6.9096134836579655,3.73382352821219
952,7.190918888366011,3.2730853265387836
953,7.11695836198595,3.1166167332571932
954,6.743054900097305,3.927512434950048
955,7.210062532366442,3.1695029234075776
956,7.003248021163244,3.7146040345651428
957,6.714507438296796,2.2111299831580458
958,6.816246014769259,4.327696642183116
959,6.253422511895329,3.682521620276167
960,6.543010264758298,3.7713637914288443
961,6.915192301855319,2.792897361198885
962,6.966581354125454,3.074303601344277
963,6.259031246330201,3.0649439753148258
964,7.042027353621159,3.54566473155057
965,6.795808225079501,2.6703693760441833
966,6.709505399837965,2.397293774147574
967,6.405320486560984,3.884150214589289
968,7.298260596559489,1.5762021514612434
969,6.826753776523875,1.7675326675532124
970,6.960927105426445,2.564274454408787
971,6.754821398295421,2.9288200509516593
972,7.054636666540371,2.7181379785542674
973,7.037625433633164,2.9342512964528993
974,6.482187849732464,2.786526721525744
975,6.608241071826744,3.1403593465970863
976,6.957265072010229,2.957892588417601
977,6.566236974333607,2.2574385519204414
978,6.356157830487494,3.5671298726931573
979,6.808545969792745,3.7343256828407903
980,6.950666044327546,3.7978180362983993
981,6.510197480580404,2.0751317161006133
982,6.261905929986725,2.5862659356356326
983,7.275284886519205,2.278358110137781
984,6.768691316959171,3.224467354250659
985,6.879986733996493,2.874449993181237
986,6.97881854654695,3.437433387113799
987,6.579495017364564,3.623758667285479
988,6.935553345589537,3.5149415712812973
989,6.579379418201831,4.847829424516716
990,6.611402443806331,2.68496365944172
991,6.511319253075789,3.4721844329530027
992,6.925217924739916,3.838946556438279
993,6.958844656962397,4.815462870223972
994,6.824892625574355,3.209830491308164
995,6.947765848352071,4.312960295709289
996,6.640653896415421,3.2183138404215774
997,6.326207417679871,3.9288844300591137
998,6.272643880445999,3.5717437220637285
999,6.521038365614498,2.0240190030448515
